date,close_hfq,next_week_return,EP,BM,EV_EBITDA,FCF_Yield,ROE,Accruals,Asset_Growth,NBIS_W,ATVR_5_20,REV1,MOM_2_20,IND_RS_5,VOL20,AMIHUD20,THEME_HEAT,RSI,MACD,stock_code,stock_name
2023/10/20,430.49,-0.05032913,0.011486633418450635,0.081313314,0.15623211648808388,0.00689198,0.18590137612103347,-0.010011244,0.10956507957242637,-1.07E-07,0.8158965764707709,0.029360465,-0.037383028,-0.032487785,0.6648574379101876,0.007790245,-0.081836084,25.86887835559969,-2.81992824,300308,中际旭创
2023/10/27,409.36,-0.008463504,0.012097236749961418,0.085635745,0.15867335217178336,0.007258342,0.1877729359485908,-0.011040677,0.1116748734446958,1.0181309999999994e-07,1.2424437298769038,-0.021767172,-0.084429435,-0.06785149,0.7137088936903708,0.007872281,-0.078150642,15.205724507097997,-3.805407633,300308,中际旭创
2023/11/3,405.91,0.134571722,0.012201790332627539,0.086375875,0.16757543269383024,0.007321074,0.1894837454038499,0.010331072289128171,0.11360345475541839,1.4282839999999993e-07,0.9032715247217841,-0.008498584,-0.303593374,-0.028416276,0.4283829873649455,0.007497714,-0.040165627,29.70149253524464,-4.070955678,300308,中际旭创
2023/11/10,464.38,0.038795739,0.010626817117125296,0.075226717,0.17356914834393755,0.00637609,0.19100725000935334,-0.004561016,0.11532088886237957,5.179949999999991e-08,1.1650527689878132,-0.045734389,-0.047448798,0.12939747034017812,0.5665999247839385,0.007796655,0.14751116134309047,57.369016205038946,-1.319701744,300308,中际旭创
2023/11/17,482.75,-0.111096481,0.010212563429103396,0.072294235,0.17190134727115852,0.006127538,0.19231980255612705,-0.005551532,0.11680051846301542,7.763809999999994e-08,0.8499000736120774,0.038770235,0.11360478104575034,0.049893223208630655,0.5961705961265251,0.008125902,0.061026359557146026,69.69064998,0.5965601517535788,300308,中际旭创
2023/11/24,431.99,0.057133979,0.011445246359143802,0.081020337,0.16810447915629992,0.006867148,0.1934010301458872,-0.018386173,0.11801937735804839,9.658899999999994e-08,0.8781294284157267,-0.008293322,0.098873916,-0.08324484,0.587435536,0.00927874,-0.037619131,53.35003130636537,0.020388270448847834,300308,中际旭创
2023/12/1,457.39,0.160033279,0.010793825003292774,0.076408958,0.16427715847560875,0.006476295,0.19423415041074915,0.017533046,0.11895854692334264,1.658295999999998e-07,0.7640671273256646,-0.001944652,0.080497895,0.066365933,0.6114863819722776,0.009809636,-0.006594872,43.510324481529686,-0.409472548,300308,中际旭创
2023/12/8,536.77,-0.065019289,0.009163075,0.06486496,0.16148719705570044,0.005497845,0.19480623200220726,0.057890260059205556,0.11960344975697088,1.3419229999999994e-07,1.2047386041410058,-0.037260967,0.000802662,0.19567529399719197,0.6844639604863499,0.009733659,0.1328759558252265,66.61576053472018,1.4081730231421545,300308,中际旭创
2023/12/15,502.98,0.003057074,0.009792779,0.069322603,0.15713507100997504,0.005875668,0.1951083953061833,-0.015509212,0.11994407594362361,-5.60E-08,1.0465176047019655,0.005232993,0.088591669,-0.041219961,0.6705208773399391,0.009068105,0.11519051534588579,64.18831168539404,2.8034444406729335,300308,中际旭创
2023/12/22,504.52,0.022402379,0.009761432,0.0691007,0.15326500997675238,0.005856859,0.19513595026872685,-0.008080266,0.11997513842437846,8.695929999999995e-08,0.8777016341360651,-0.045530979,0.163199027,0.015469344223181802,0.6463726472994316,0.008857817,-0.016166053,57.96215429166966,2.439447058399267,300308,中际旭创
2023/12/29,515.95,-0.120167405,0.009540331,0.067535536,0.14787503340289485,0.005724199,0.19488846919309513,-0.005797155,0.11969615506024417,2.283967999999999e-07,0.6758392955235049,-0.017953795,0.083957528,-0.012711588,0.6294151449599376,0.008642746,-0.014263057,40.30574198149038,1.530452759087055,300308,中际旭创
2024/1/5,457.53,0.005231848,0.010790769426504863,0.076387327,0.14578248277902378,0.006474462,0.19449489748615179,-0.015162364,0.11925248493900024,6.158009999999991e-08,0.756402621,0.009566155,0.021185588741567396,-0.028485537,0.6606002210395223,0.010402083613643639,-0.015205301,37.50867452975324,0.12381302204248357,300308,中际旭创
2024/1/12,459.93,0.098008528,0.010733040405217071,0.075978666,0.15048782878710817,0.006439824,0.19376486399377965,-0.014384591,0.11842952423740816,9.025140000000003e-08,0.8274797375211316,-0.034546227,-0.115037333,0.013498241109426434,0.46531053532413386,0.011918204347432217,-0.037779666,36.05522682246639,-1.003818578,300308,中际旭创
2024/1/19,507.29,0.043397869,0.009707982,0.068722331,0.1539243224162408,0.005824789,0.19278107589785862,0.032827368,0.11732050807568878,-1.34E-07,1.2241245135710457,-0.110968111,-0.138456649,0.1315516215175997,0.5764544528540104,0.012388621456407956,0.05973667,47.61904761674719,-0.265376623,300308,中际旭创
2024/1/26,529.79,-0.053741149,0.009285845,0.06573404,0.15269114902030453,0.005571507,0.191558803,0.003300792,0.11594265014445847,2.3152859999999993e-07,1.3078906652464193,-0.041630421,0.053535166,0.064672942,0.5688679021927726,0.011549614969296951,0.14322708387039668,73.44998097745038,1.732534028176957,300308,中际旭创
2024/2/2,502.07,0.144064388,0.009810422,0.069447493,0.1532347863780683,0.005886253,0.19011701736487738,0.006393672,0.11431733698519438,1.6770469999999992e-07,1.2542270531022273,-0.081635463,0.043198948810622695,0.025046144,0.7006100589933225,0.011087698164003842,-0.101556002,57.81718962944217,0.5458187202682296,300308,中际旭创
2024/2/9,579.87,0.150277791,0.008467931,0.059944071,0.14837057196944592,0.005080759,0.18882047204060382,0.013100579790362075,0.11285575219373081,2.651744999999999e-07,1.153019243499588,0.002259632,0.21579047560095366,0.059124163,0.7910058973235257,0.010510023354717013,0.15315096203213993,64.85020660922545,2.846920103321949,300308,中际旭创
2024/2/23,673.9,0.086162721,0.007266182,0.051436948804358236,0.13555362708461544,0.004359709,0.18704202649325133,0.021382859937954652,0.11085092527731519,2.0975879999999993e-07,1.2959895378967743,-0.030695579,0.35466098169990357,0.14724423160588485,1.031798370491992,0.009779269,0.3984514247815859,66.38896868582384,8.409094178,300308,中际旭创
2024/3/1,734.54,0.082300076,0.006656491,0.04712097,0.12585673763288735,0.003993894,0.18511417544815434,0.001876177,0.10867767478235117,3.77702e-07,1.0600677687429907,-0.036083443,0.2846866839240836,0.054144919121495105,1.113765351979733,0.010538374242655715,0.019281162309559677,73.57234314848911,9.284447929872044,300308,中际旭创
2024/3/8,797.55,0.013388748,0.006122945,0.043344026,0.11271258223830041,0.003673767,0.18306684221264619,-0.002225321,0.10636973300503368,9.671469999999991e-08,0.968115373,0.018996386,0.4529877770387354,0.096316745,0.9932825819574462,0.0082151,0.080641301,62.61464324440137,10.154064814554857,300308,中际旭创
2024/3/15,808.3,-0.055855147,0.006040471,0.042760199,0.10172370117894194,0.003624283,0.1809318046472496,0.000447252,0.10396292286398798,4.7641119999999987e-07,0.8913864935395525,-0.02778488,0.29941232692607644,-0.028837628,0.9644756239032936,0.007286244,0.006360261,67.08648194636572,8.888167046920245,300308,中际旭创
2024/3/22,764.39,-0.068265198,0.006392486,0.045252093,0.097644177,0.003835491,0.17874220192285634,-0.017525006,0.10149460187172848,2.3927299999999917e-08,0.840928633,0.007655184,0.15032919084230156,-0.047151717,0.6148424225531296,0.005029808,0.014823700339736855,51.772182838609616,6.839750779085222,300308,中际旭创
2024/3/29,713.95,-0.002931669,0.006851513,0.048501525,0.09638602,0.004110908,0.17653202014820993,-0.024043202,0.099003082,1.7126500000000002e-07,0.875566399,-0.003285571,-0.036121692,-0.039726693,0.4685456971867652,0.00406681,-0.068491109,35.679818335227026,2.6101832356912382,300308,中际旭创
2024/4/5,711.86,0.080934879,0.006871893,0.048645797,0.096807585,0.004123136,0.1752103069032441,-0.021536374,0.097513126,1.241915999999999e-07,0.6907507045685178,0.002847282,-0.017760246,-0.015763682,0.493120122,0.005014294,-0.017521471,37.07473881457528,1.7685405953234437,300308,中际旭创
2024/4/12,771.87,0.008026057,0.006329856,0.044808740190578435,0.097902807,0.003797914,0.17303848762503743,0.009019895,0.095064852,4.68399999999992e-09,0.8098864779189571,-0.004145352,-0.026262163,0.1277610267740502,0.5059184074567356,0.005712301,0.03390072,51.542887027401655,1.6845558148471156,300308,中际旭创
2024/4/19,778.09,0.079317791,0.00627825,0.044443421,0.098230562,0.00376695,0.17093461999313153,-0.002147035,0.09269318,5.9226999999999846e-08,0.8574290483853947,0.007163554,0.041661988292762464,0.012120302799831006,0.4795794030486526,0.005753849,0.036450943,64.62360121845185,2.666416754367205,300308,中际旭创
2024/4/26,842.32,0.007781404,0.005793069,0.041008850064994426,0.098552652,0.003475841,0.16893135937159015,0.041090850676855514,0.09043492,3.595341999999999e-07,1.2897384305402502,0.02473262,0.10028283003903649,0.045175668,0.7198390586716659,0.00777127,-0.017983257,62.70920501938995,2.268795810389321,300308,中际旭创
2024/5/3,848.9,-0.084186042,0.005747647,0.040687309,0.096756298,0.003448588,0.1681652537664468,-0.012706859,0.089571296,4.116149999999999e-07,1.137762825865845,-0.01550152,0.1875596421444441,0.1247904987343349,0.7224646459997852,0.007780825,0.083162212,67.11087419875702,3.8463565837174514,300308,中际旭创
2024/5/10,780.36,-0.003620262,0.006259692,0.044312051,0.094174813,0.003755815,0.1663546381490474,-0.015513912,0.087530204,1.6693319999999996e-07,0.9026608285314023,0.009327008,0.07649383,-0.092439662,0.6971409605000799,0.00681739,0.005432812,47.63285024025728,2.7638411632671023,300308,中际旭创
2024/5/17,777.54,-0.030742722,0.006282906,0.044476385928409974,0.093519681,0.003769744,0.16471571812774624,-0.004939109,0.085682663,1.3069769999999991e-07,0.855633203,-0.022596965,0.018526487,0.003347095,0.6693300734508153,0.006229346,-0.032533211,52.070858281614285,0.9742315378276913,300308,中际旭创
2024/5/24,754,-0.050079456,0.006482169,0.045886954073235835,0.092710044,0.003889301,0.16327393234191168,0.014467738215743806,0.08405735,1.2736649999999996e-07,0.909320353,-0.003652597,0.1088805951992583,-0.005872232,0.6294175983144052,0.006043625,0.016808091,29.634340221256366,0.733333123,300308,中际旭创
2024/5/31,717.17,0.058400181,0.006820253,0.048280235,0.093957014,0.004092152,0.16205166,-0.010764671,0.082679492,6.66380999999999e-08,0.8483857784696205,0.006465141,-0.142106788,-0.042173012,0.3531122461363426,0.005102427,-0.057980674,34.32151589,-1.573534991,300308,中际旭创
2024/6/7,760.3,0.144980789,0.006427518,0.045500082,0.095422107,0.003856511,0.16106787149884397,0.025945548,0.081570476,1.535283e-07,1.1493884098195553,-0.048677783,-0.01740757,0.074419366,0.5225829544667097,0.006960071,0.078821226,42.36930859908692,-0.316117757,300308,中际旭创
2024/6/14,878.92,0.033211072,0.005548529,0.039277763,0.095511457,0.003329117,0.1604629421143389,0.07617001,0.080888544,-2.60E-08,1.1052837572952923,-0.037951145,-0.015470616,0.11941458462991528,0.6647688501981595,0.00737466,0.071702389,67.27780687804804,1.2861444029792182,300308,中际旭创
2024/6/21,908.6,-0.036230691,0.00536501,0.037978639,0.092403691,0.003219006,0.15994426629952851,-0.003815119,0.080303845,-4.79E-08,0.9736993664437052,0.008959338,0.1765145552148477,0.054016204,0.6643373284774301,0.007307939,0.20515500610527707,75.41918175543952,6.094037668053687,300308,中际旭创
